id,month,day,hour,temperature,windspeed,humidity,visibility,holiday,workingday,season,count
1249,3,6,7,-0.3,0,63,1307,0,1,1,395
1250,3,6,8,0.8,0.1,60,1212,0,1,1,653
1251,3,6,9,4.3,0,53,816,0,1,1,399
1252,3,6,10,7.8,0.9,43,825,0,1,1,393
1253,3,6,11,11.7,2,30,893,0,1,1,473
1254,3,6,12,14.6,2.6,17,2129,0,1,1,534
1255,3,6,13,15.2,4.5,19,1845,0,1,1,515
1256,3,6,14,16.3,3.8,17,2035,0,1,1,548
1257,3,6,15,16.5,4.7,14,2533,0,1,1,802
1258,3,6,16,17.3,2.3,14,2467,0,1,1,974
1259,3,6,17,15.1,2.6,17,2674,0,1,1,"1,069"
1260,3,6,18,13.4,2.3,22,3043,0,1,1,"1,203"
1261,3,6,19,11.3,0.7,25,3376,0,1,1,836
1262,3,6,20,10.5,2.1,33,3503,0,1,1,734
1263,3,6,21,9.4,2.2,37,3763,0,1,1,644
1264,3,6,22,8.7,2.5,48,2578,0,1,1,512
1265,3,6,23,7.1,0,50,2438,0,1,1,353
1271,3,7,5,3.9,0,67,1601,0,1,1,79
1272,3,7,6,3.7,0,64,1770,0,1,1,162
1273,3,7,7,3.6,0,65,1712,0,1,1,472
1274,3,7,8,4.3,0,65,1682,0,1,1,746
1275,3,7,9,7.8,0,53,1556,0,1,1,441
1276,3,7,10,11.1,0.7,40,1451,0,1,1,447
1277,3,7,11,16,2.4,30,1740,0,1,1,536
1278,3,7,12,17.7,3.8,29,1941,0,1,1,596
1279,3,7,13,19.3,3.2,28,1890,0,1,1,578
1280,3,7,14,20.4,3.8,27,1978,0,1,1,638
1281,3,7,15,20,4.7,22,1540,0,1,1,728
1282,3,7,16,19,4.1,24,1684,0,1,1,949
1283,3,7,17,17.9,3.5,28,1866,0,1,1,"1,151"
1284,3,7,18,16.4,2.1,31,1969,0,1,1,"1,341"
1285,3,7,19,15.2,2.2,32,2356,0,1,1,903
1286,3,7,20,14,2.5,38,2506,0,1,1,775
1287,3,7,21,13.3,2.2,37,2376,0,1,1,708
1288,3,7,22,13,2.4,37,2360,0,1,1,560
1289,3,7,23,13.1,3.1,36,2540,0,1,1,406
1295,3,8,5,8.4,0,45,2397,0,1,1,75
1296,3,8,6,7.8,0,46,2507,0,1,1,144
1297,3,8,7,8.4,0.3,43,2685,0,1,1,523
1298,3,8,8,9.4,0.9,45,2147,0,1,1,790
1299,3,8,9,14.3,3.7,27,2726,0,1,1,489
1300,3,8,10,16.3,4.1,23,2595,0,1,1,456
1301,3,8,11,17.7,6.1,21,2917,0,1,1,539
1302,3,8,12,19.3,2.2,21,3366,0,1,1,576
1303,3,8,13,20.6,1.8,18,3054,0,1,1,605
1304,3,8,14,20.6,2.8,16,2359,0,1,1,685
1305,3,8,15,20.5,3.5,19,3720,0,1,1,746
1306,3,8,16,20.7,1.5,20,3573,0,1,1,"1,087"
1307,3,8,17,20,1.7,23,2944,0,1,1,"1,258"
1308,3,8,18,17.8,2.6,29,2949,0,1,1,"1,390"
1309,3,8,19,16.1,0.8,33,2883,0,1,1,998
1310,3,8,20,14.7,0,38,2982,0,1,1,784
1311,3,8,21,14.2,0,44,3569,0,1,1,798
1312,3,8,22,12.8,0,46,2526,0,1,1,605
1313,3,8,23,12.1,0,50,2948,0,1,1,447
1319,3,9,5,10.1,1.4,68,3728,0,1,1,76
1320,3,9,6,10.5,0,72,4101,0,1,1,168
1321,3,9,7,10.8,3.2,71,3529,0,1,1,562
1322,3,9,8,12.7,2.3,68,3459,0,1,1,825
1323,3,9,9,13.8,2.5,67,3532,0,1,1,434
1324,3,9,10,15.1,3.6,63,3069,0,1,1,418
1325,3,9,11,16.8,2.7,59,2272,0,1,1,537
1326,3,9,12,17.6,2.5,55,1354,0,1,1,635
1327,3,9,13,18.7,2.2,50,1065,0,1,1,590
1328,3,9,14,19.1,3.2,44,1162,0,1,1,674
1329,3,9,15,19.2,4.7,45,1160,0,1,1,743
1330,3,9,16,19.6,2.5,39,1397,0,1,1,"1,021"
1331,3,9,17,19.1,1.4,41,1569,0,1,1,"1,187"
1332,3,9,18,16.5,1.8,46,1129,0,1,1,"1,372"
1333,3,9,19,14.9,1.5,48,1197,0,1,1,927
1334,3,9,20,13.4,1.9,36,1941,0,1,1,759
1335,3,9,21,12.6,0,45,1340,0,1,1,835
1336,3,9,22,11.4,2,62,810,0,1,1,569
1337,3,9,23,10.1,0,65,804,0,1,1,402
1343,3,10,5,5.3,0,78,639,0,1,1,72
1344,3,10,6,4.8,0,82,546,0,1,1,173
1345,3,10,7,4.2,0,85,456,0,1,1,544
1346,3,10,8,5.6,0,82,497,0,1,1,781
1347,3,10,9,8.9,0,69,609,0,1,1,456
1348,3,10,10,12.1,0,50,890,0,1,1,448
1349,3,10,11,15.4,0,37,1239,0,1,1,553
1350,3,10,12,19.7,0.6,24,2305,0,1,1,668
1351,3,10,13,22.5,1.9,11,4459,0,1,1,705
1352,3,10,14,23.7,2.5,11,3594,0,1,1,759
1353,3,10,15,23.8,3.2,16,2207,0,1,1,920
1354,3,10,16,23.4,1.6,21,1226,0,1,1,"1,186"
1355,3,10,17,22.7,1.5,24,1163,0,1,1,"1,364"
1356,3,10,18,21.4,1.3,27,1148,0,1,1,"1,574"
1357,3,10,19,19.2,2.4,24,1684,0,1,1,"1,088"
1358,3,10,20,17.4,1.4,35,1048,0,1,1,839
1359,3,10,21,15.9,2.6,41,900,0,1,1,893
1360,3,10,22,15.3,1.3,43,869,0,1,1,665
1361,3,10,23,14.4,0,45,871,0,1,1,511
1367,3,11,5,8.9,0.6,66,789,0,1,1,81
1368,3,11,6,8,0,69,738,0,1,1,113
1369,3,11,7,7.8,0.8,70,718,0,1,1,214
1370,3,11,8,8.7,0.3,67,727,0,1,1,326
1371,3,11,9,12.5,0,55,805,0,1,1,491
1372,3,11,10,15.7,1.5,43,992,0,1,1,668
1373,3,11,11,20.7,2.2,23,1547,0,1,1,682
1374,3,11,12,22.6,3.6,14,2758,0,1,1,885
1375,3,11,13,23.2,3.7,13,2328,0,1,1,976
1376,3,11,14,24.6,2.5,11,2858,0,1,1,996
1377,3,11,15,24.4,3.3,12,2618,0,1,1,"1,206"
1378,3,11,16,24,1.2,12,2930,0,1,1,"1,307"
1379,3,11,17,22.6,1.9,12,3622,0,1,1,"1,421"
1380,3,11,18,21.3,1.9,13,3689,0,1,1,"1,316"
1381,3,11,19,19.7,1,14,3483,0,1,1,"1,039"
1382,3,11,20,18.3,1.1,16,3344,0,1,1,"1,008"
1383,3,11,21,17.6,1.6,18,3031,0,1,1,987
1384,3,11,22,16,0,23,2997,0,1,1,747
1385,3,11,23,14.8,1.8,27,3323,0,1,1,584
1391,3,12,5,12.4,0,48,1832,0,1,1,47
1392,3,12,6,12,0,49,1918,0,1,1,83
1393,3,12,7,12.2,0,49,1972,0,1,1,66
1394,3,12,8,9.9,1.8,79,458,0,1,1,32
1395,3,12,9,9.4,1.8,91,359,0,1,1,25
1396,3,12,10,9.7,0.7,93,152,0,1,1,9
1397,3,12,11,9.3,2.6,90,240,0,1,1,23
1398,3,12,12,8.1,3.2,88,1375,0,1,1,20
1399,3,12,13,6.8,4,90,567,0,1,1,21
1400,3,12,14,6,1.6,86,1576,0,1,1,37
1401,3,12,15,6,1.8,85,5000,0,1,1,196
1402,3,12,16,5.8,3.5,81,3177,0,1,1,345
1403,3,12,17,5.4,3.1,71,2520,0,1,1,488
1404,3,12,18,5,3.2,57,2629,0,1,1,560
1405,3,12,19,3.5,5,42,3768,0,1,1,367
1406,3,12,20,2.3,3.6,47,4262,0,1,1,375
1407,3,12,21,1.5,4.7,46,4776,0,1,1,263
1408,3,12,22,1.3,2.8,47,4667,0,1,1,251
1409,3,12,23,0.8,2.6,43,4935,0,1,1,183
1415,3,13,5,-1.3,2.8,35,5000,0,1,1,64
1416,3,13,6,-1.4,1.7,34,5000,0,1,1,116
1417,3,13,7,-2.3,2.1,39,5000,0,1,1,371
1418,3,13,8,0.1,2.3,31,5000,0,1,1,636
1419,3,13,9,1.7,2.5,28,5000,0,1,1,363
1420,3,13,10,3.1,2.8,27,5000,0,1,1,333
1421,3,13,11,5.7,1,22,5000,0,1,1,449
1422,3,13,12,6.3,2.3,19,5000,0,1,1,568
1423,3,13,13,7.2,3.9,21,5000,0,1,1,452
1424,3,13,14,8.8,1.9,19,5000,0,1,1,561
1425,3,13,15,8.7,3.7,23,5000,0,1,1,811
1426,3,13,16,8.7,3.2,26,5000,0,1,1,915
1427,3,13,17,7.7,4,28,5000,0,1,1,"1,121"
1428,3,13,18,6.4,3.1,28,5000,0,1,1,"1,189"
1429,3,13,19,5.4,2.4,29,4862,0,1,1,779
1430,3,13,20,4.6,1.7,35,4909,0,1,1,698
1431,3,13,21,4,2.2,41,4789,0,1,1,629
1432,3,13,22,3.2,1.5,47,4916,0,1,1,497
1433,3,13,23,3.2,1.4,46,4672,0,1,1,393
1439,3,14,5,1.2,0,56,4808,0,1,1,79
1440,3,14,6,0.9,0,51,4773,0,1,1,137
1441,3,14,7,0,0.8,61,4109,0,1,1,524
1442,3,14,8,2.2,0,57,3869,0,1,1,724
1443,3,14,9,6,0.3,37,3986,0,1,1,441
1444,3,14,10,8.6,0.9,25,4364,0,1,1,443
1445,3,14,11,13.3,1.4,16,5000,0,1,1,567
1446,3,14,12,15,2.5,11,5000,0,1,1,671
1447,3,14,13,16,2.2,14,5000,0,1,1,619
1448,3,14,14,16.6,3.7,12,5000,0,1,1,662
1449,3,14,15,16.9,2.8,15,5000,0,1,1,765
1450,3,14,16,17.4,2.5,15,5000,0,1,1,"1,169"
1451,3,14,17,17.1,2.3,18,4624,0,1,1,"1,286"
1452,3,14,18,15.3,2.2,25,5000,0,1,1,"1,519"
1453,3,14,19,13.5,1.9,36,5000,0,1,1,995
1454,3,14,20,11.9,1.7,44,4789,0,1,1,865
1455,3,14,21,10.7,2,53,4373,0,1,1,722
1456,3,14,22,10.1,2.7,58,4304,0,1,1,627
1457,3,14,23,9.1,1.9,62,4023,0,1,1,450
1463,3,15,5,4.3,1.9,78,2136,0,1,1,77
1464,3,15,6,3.5,1,79,3297,0,1,1,140
1465,3,15,7,3.6,0.7,79,3208,0,1,1,553
1466,3,15,8,6.5,0,69,4343,0,1,1,872
1467,3,15,9,12.1,1.5,57,4776,0,1,1,507
1468,3,15,10,15.7,3.5,46,5000,0,1,1,465
1469,3,15,11,17.6,3.6,39,5000,0,1,1,587
1470,3,15,12,18.5,3.4,36,5000,0,1,1,699
1471,3,15,13,18.6,3.7,35,5000,0,1,1,601
1472,3,15,14,18.7,4.2,37,5000,0,1,1,647
1473,3,15,15,18.3,3.1,39,5000,0,1,1,802
1474,3,15,16,18.3,3,43,5000,0,1,1,"1,081"
1475,3,15,17,16.7,3.2,51,5000,0,1,1,"1,309"
1476,3,15,18,15.7,2.7,54,5000,0,1,1,"1,513"
1477,3,15,19,13.9,2.1,63,4569,0,1,1,917
1478,3,15,20,12.5,1.5,67,3130,0,1,1,801
1479,3,15,21,11.6,1.3,70,2037,0,1,1,757
1480,3,15,22,9.4,4.8,66,1178,0,1,1,571
1481,3,15,23,8.6,4.2,62,1444,0,1,1,408
1487,3,16,5,2,2.4,36,3433,0,1,1,81
1488,3,16,6,1.6,2.6,38,4011,0,1,1,147
1489,3,16,7,1.1,0.5,39,4169,0,1,1,567
1490,3,16,8,3.1,0,34,4013,0,1,1,810
1491,3,16,9,5.2,3,23,4973,0,1,1,446
1492,3,16,10,7.1,2.3,20,4807,0,1,1,406
1493,3,16,11,7.6,2.7,17,4912,0,1,1,514
1494,3,16,12,9.1,3.7,14,5000,0,1,1,649
1495,3,16,13,9.8,2.3,13,5000,0,1,1,585
1496,3,16,14,11.6,2.7,12,5000,0,1,1,609
1497,3,16,15,11.3,3.5,10,5000,0,1,1,792
1498,3,16,16,11,3.2,9,5000,0,1,1,"1,023"
1499,3,16,17,10,3.9,11,5000,0,1,1,"1,158"
1500,3,16,18,8.6,2.8,17,4747,0,1,1,"1,302"
1501,3,16,19,6.9,2.3,22,4461,0,1,1,739
1502,3,16,20,6,2.1,24,4182,0,1,1,671
1503,3,16,21,5.3,2.9,23,4212,0,1,1,596
1504,3,16,22,4.7,1.7,27,4116,0,1,1,565
1505,3,16,23,4.5,1.9,28,3927,0,1,1,369
1511,3,17,5,2.3,1.1,52,4264,0,1,1,59
1512,3,17,6,2.7,1,50,3949,0,1,1,138
1513,3,17,7,2.5,1.1,52,3501,0,1,1,526
1514,3,17,8,3.5,1.5,49,3506,0,1,1,782
1515,3,17,9,3.9,1.8,45,3109,0,1,1,431
1516,3,17,10,5.1,1.5,39,3415,0,1,1,369
1517,3,17,11,6.7,0.4,34,3808,0,1,1,502
1518,3,17,12,8.8,1.2,27,4080,0,1,1,583
1519,3,17,13,11,1.1,21,4722,0,1,1,629
1520,3,17,14,12.3,0.6,19,4766,0,1,1,687
1521,3,17,15,12,0.1,18,5000,0,1,1,881
1522,3,17,16,12,1.7,20,4960,0,1,1,"1,092"
1523,3,17,17,12,0,21,4735,0,1,1,"1,231"
1524,3,17,18,11.6,0.1,24,4889,0,1,1,"1,376"
1525,3,17,19,10.3,0.8,29,4016,0,1,1,957
1526,3,17,20,9.3,1.7,33,4229,0,1,1,802
1527,3,17,21,9.1,0,33,4076,0,1,1,793
1528,3,17,22,8.9,0,35,3757,0,1,1,720
1529,3,17,23,8.6,0.9,38,3574,0,1,1,556
1535,3,18,5,4.9,1.8,46,3052,0,1,1,75
1536,3,18,6,5.2,0.2,44,3018,0,1,1,115
1537,3,18,7,5,0,49,2968,0,1,1,224
1538,3,18,8,5.5,0,50,2560,0,1,1,419
1539,3,18,9,8.4,2,34,2450,0,1,1,507
1540,3,18,10,9.9,1.8,31,2435,0,1,1,590
1541,3,18,11,11.5,1.8,25,2825,0,1,1,764
1542,3,18,12,12.9,2.9,17,3749,0,1,1,950
1543,3,18,13,13.7,3.7,17,4166,0,1,1,"1,077"
1544,3,18,14,14.1,2.3,18,3905,0,1,1,"1,091"
1545,3,18,15,16.5,2.4,16,4977,0,1,1,"1,262"
1546,3,18,16,15.4,4.5,15,5000,0,1,1,"1,314"
1547,3,18,17,13.9,4.5,17,5000,0,1,1,"1,334"
1548,3,18,18,11.9,4.8,21,4186,0,1,1,"1,174"
1549,3,18,19,10.1,3.7,29,3101,0,1,1,816
1550,3,18,20,8.9,3.3,33,2970,0,1,1,834
1551,3,18,21,7.8,2.6,40,2971,0,1,1,704
1552,3,18,22,6.6,2.9,43,2782,0,1,1,631
1553,3,18,23,5.9,0,43,2327,0,1,1,508
1559,3,19,5,2,0,64,1158,0,1,1,55
1560,3,19,6,0.7,0.5,70,866,0,1,1,68
1561,3,19,7,0.4,0,73,737,0,1,1,121
1562,3,19,8,3.2,0,65,826,0,1,1,298
1563,3,19,9,6.1,0,52,1053,0,1,1,383
1564,3,19,10,8.7,0.6,45,1061,0,1,1,543
1565,3,19,11,11.8,2.1,33,1470,0,1,1,722
1566,3,19,12,12.7,1.8,28,1536,0,1,1,957
1567,3,19,13,14,2.6,22,1861,0,1,1,"1,133"
1568,3,19,14,15.4,2.3,18,2095,0,1,1,"1,269"
1569,3,19,15,16.8,2.4,16,2581,0,1,1,"1,323"
1570,3,19,16,16.4,2.8,18,2280,0,1,1,"1,459"
1571,3,19,17,16.2,1.3,18,2280,0,1,1,"1,430"
1572,3,19,18,14.6,1.2,22,1939,0,1,1,"1,283"
1573,3,19,19,12.1,1.8,28,1626,0,1,1,996
1574,3,19,20,10.1,2,32,1557,0,1,1,828
1575,3,19,21,9.4,1.9,37,1291,0,1,1,761
1576,3,19,22,8.3,1.3,40,1213,0,1,1,514
1577,3,19,23,7.1,1.7,44,1231,0,1,1,338
1583,3,20,5,2.6,0.6,63,978,0,1,1,92
1584,3,20,6,2.3,0.1,65,851,0,1,1,158
1585,3,20,7,1.9,1,69,758,0,1,1,582
1586,3,20,8,4.1,0.6,62,770,0,1,1,845
1587,3,20,9,7,0.3,54,772,0,1,1,479
1588,3,20,10,11,0.8,38,1017,0,1,1,486
1589,3,20,11,14.2,2.1,21,1723,0,1,1,544
1590,3,20,12,16.4,2.2,19,2276,0,1,1,746
1591,3,20,13,18.1,0.8,21,2193,0,1,1,652
1592,3,20,14,18.1,2.3,18,2704,0,1,1,700
1593,3,20,15,19.5,2,20,2243,0,1,1,950
1594,3,20,16,18.9,1.8,19,2453,0,1,1,"1,162"
1595,3,20,17,17.9,2,20,2335,0,1,1,"1,417"
1596,3,20,18,15.2,1.8,26,1225,0,1,1,"1,541"
1597,3,20,19,12.9,2.9,29,1833,0,1,1,"1,103"
1598,3,20,20,11.5,1.7,31,2187,0,1,1,934
1599,3,20,21,10.9,3,28,2524,0,1,1,892
1600,3,20,22,10.5,3,29,2818,0,1,1,628
1601,3,20,23,10,2.1,32,2608,0,1,1,469
1607,3,21,5,4.6,0.6,50,2531,0,1,1,87
1608,3,21,6,4,1.1,56,2324,0,1,1,173
1609,3,21,7,3.9,1.4,58,2380,0,1,1,590
1610,3,21,8,6.5,0,53,1939,0,1,1,950
1611,3,21,9,9.5,0,44,1809,0,1,1,540
1612,3,21,10,13.1,0,36,1844,0,1,1,498
1613,3,21,11,16.8,1.4,22,3121,0,1,1,617
1614,3,21,12,19.1,2.4,16,4261,0,1,1,756
1615,3,21,13,20.6,2.3,17,4333,0,1,1,677
1616,3,21,14,21.9,2.3,17,4236,0,1,1,716
1617,3,21,15,22.8,1.7,17,4903,0,1,1,923
1618,3,21,16,22.6,1.5,17,4886,0,1,1,"1,244"
1619,3,21,17,23.1,1,17,4928,0,1,1,"1,490"
1620,3,21,18,21.9,1.9,17,4889,0,1,1,"1,727"
1621,3,21,19,18.8,1.6,21,4620,0,1,1,"1,190"
1622,3,21,20,17,1.2,26,4057,0,1,1,"1,056"
1623,3,21,21,16.2,0.2,25,3439,0,1,1,991
1624,3,21,22,14.2,1.4,32,3432,0,1,1,773
1625,3,21,23,13.4,0.2,36,3121,0,1,1,497
1631,3,22,5,8,0,57,3010,0,1,1,85
1632,3,22,6,7.4,0.9,60,2802,0,1,1,187
1633,3,22,7,7,0.3,63,2452,0,1,1,647
1634,3,22,8,9.9,0.4,52,2406,0,1,1,975
1635,3,22,9,12,0.2,49,2107,0,1,1,576
1636,3,22,10,16.5,0.6,41,2113,0,1,1,555
1637,3,22,11,19.2,1.6,36,2270,0,1,1,625
1638,3,22,12,21.6,2.4,32,3653,0,1,1,729
1639,3,22,13,23.7,2.9,33,5000,0,1,1,751
1640,3,22,14,24.2,2.6,35,5000,0,1,1,808
1641,3,22,15,25,1.9,35,5000,0,1,1,939
1642,3,22,16,24.1,1.8,36,5000,0,1,1,"1,257"
1643,3,22,17,23.6,2.9,39,5000,0,1,1,"1,523"
1644,3,22,18,22.7,2.4,44,5000,0,1,1,"1,762"
1645,3,22,19,21.8,2.7,40,4134,0,1,1,"1,193"
1646,3,22,20,20.6,1.6,48,3304,0,1,1,"1,032"
1647,3,22,21,19.9,0.6,48,3329,0,1,1,"1,039"
1648,3,22,22,19.4,1.8,40,1477,0,1,1,789
1649,3,22,23,18.6,0,41,1179,0,1,1,516
1655,3,23,5,14.2,0,94,114,0,1,1,13
1656,3,23,6,13.4,1.7,93,121,0,1,1,17
1657,3,23,7,13.1,0.1,94,84,0,1,1,25
1658,3,23,8,13.1,0,94,79,0,1,1,57
1659,3,23,9,13.4,0.9,94,112,0,1,1,61
1660,3,23,10,14.2,0.7,92,168,0,1,1,102
1661,3,23,11,14.7,0.7,91,197,0,1,1,190
1662,3,23,12,15.1,2.4,87,278,0,1,1,263
1663,3,23,13,16.7,2.4,77,465,0,1,1,438
1664,3,23,14,18.1,2.4,71,654,0,1,1,533
1665,3,23,15,18.8,0,66,871,0,1,1,665
1666,3,23,16,20.4,1.6,58,1029,0,1,1,"1,088"
1667,3,23,17,20.3,2.5,54,1161,0,1,1,"1,344"
1668,3,23,18,19.1,1.2,61,1124,0,1,1,"1,492"
1669,3,23,19,17.7,1.3,59,1164,0,1,1,"1,107"
1670,3,23,20,16.2,1,61,1443,0,1,1,998
1671,3,23,21,14.3,2.5,55,1201,0,1,1,939
1672,3,23,22,13.4,1.8,53,1085,0,1,1,723
1673,3,23,23,13.1,0.4,69,1072,0,1,1,592
1679,3,24,5,8.3,0,67,1165,0,1,1,97
1680,3,24,6,7.7,1,65,1167,0,1,1,171
1681,3,24,7,7.2,0.3,68,1180,0,1,1,619
1682,3,24,8,8.7,0,62,1248,0,1,1,818
1683,3,24,9,10.3,1.5,48,1379,0,1,1,486
1684,3,24,10,11.7,0.7,40,1606,0,1,1,501
1685,3,24,11,14.1,0,34,1685,0,1,1,649
1686,3,24,12,16.7,2.1,33,1589,0,1,1,793
1687,3,24,13,16.3,1.3,35,1497,0,1,1,754
1688,3,24,14,17,3,49,1299,0,1,1,762
1689,3,24,15,17.5,3.8,54,1841,0,1,1,"1,006"
1690,3,24,16,16.6,4,59,2081,0,1,1,"1,273"
1691,3,24,17,15.1,4.8,64,2198,0,1,1,"1,432"
1692,3,24,18,14.1,3.7,67,1678,0,1,1,"1,537"
1693,3,24,19,13.5,3.7,70,1688,0,1,1,"1,141"
1694,3,24,20,12.9,2.1,51,1759,0,1,1,969
1695,3,24,21,12.4,0.7,51,1720,0,1,1,"1,039"
1696,3,24,22,11.9,0.9,52,1766,0,1,1,782
1697,3,24,23,11.5,1.9,52,1846,0,1,1,625
1703,3,25,5,9.4,1,71,1855,0,1,1,86
1704,3,25,6,9.2,3.6,71,1892,0,1,1,142
1705,3,25,7,9.2,3.7,72,1975,0,1,1,236
1706,3,25,8,9.3,5.4,72,1946,0,1,1,425
1707,3,25,9,9.7,3.9,71,2053,0,1,1,465
1708,3,25,10,10.8,3.4,65,2493,0,1,1,597
1709,3,25,11,11.4,3.5,63,2908,0,1,1,679
1710,3,25,12,11.5,2.9,64,2858,0,1,1,910
1711,3,25,13,11.6,3.1,63,3034,0,1,1,924
1712,3,25,14,11.8,1.8,63,2912,0,1,1,"1,022"
1713,3,25,15,12.3,1.2,61,2943,0,1,1,"1,169"
1714,3,25,16,12.7,1.2,59,3102,0,1,1,"1,210"
1715,3,25,17,12.5,2.1,60,3066,0,1,1,"1,342"
1716,3,25,18,12.4,3.1,60,3151,0,1,1,"1,189"
1717,3,25,19,12.1,2.4,61,2866,0,1,1,981
1718,3,25,20,11.4,2.9,65,2504,0,1,1,989
1719,3,25,21,11.2,3.1,65,2493,0,1,1,966
1720,3,25,22,11.1,1.8,65,2631,0,1,1,740
1721,3,25,23,10.6,0.2,63,3182,0,1,1,598
1727,3,26,5,7.4,0.4,56,2875,0,1,1,66
1728,3,26,6,6.8,0,59,2681,0,1,1,94
1729,3,26,7,6.3,1.2,67,2438,0,1,1,153
1730,3,26,8,7.7,0,59,1882,0,1,1,328
1731,3,26,9,9.6,0,54,2420,0,1,1,467
1732,3,26,10,11.2,1.1,42,2250,0,1,1,616
1733,3,26,11,13.4,2.4,35,2202,0,1,1,814
1734,3,26,12,14.1,3.4,31,2377,0,1,1,"1,075"
1735,3,26,13,15.1,4.4,20,2872,0,1,1,"1,280"
1736,3,26,14,15.6,4.7,16,3702,0,1,1,"1,432"
1737,3,26,15,16.2,4.5,12,4946,0,1,1,"1,472"
1738,3,26,16,15.4,5,10,5000,0,1,1,"1,545"
1739,3,26,17,14.3,3.7,9,5000,0,1,1,"1,514"
1740,3,26,18,11.4,4.3,11,5000,0,1,1,"1,232"
1741,3,26,19,9.2,3.7,18,5000,0,1,1,986
1742,3,26,20,7.6,3,21,5000,0,1,1,837
1743,3,26,21,6.5,1.5,29,5000,0,1,1,723
1744,3,26,22,5.1,1.6,32,4997,0,1,1,491
1745,3,26,23,4.6,2.5,33,5000,0,1,1,334
1751,3,27,5,0.7,0,53,5000,0,1,1,89
1752,3,27,6,0.1,0,59,4819,0,1,1,182
1753,3,27,7,0.1,0,60,4886,0,1,1,586
1754,3,27,8,3.2,0,53,4403,0,1,1,843
1755,3,27,9,5.9,0.3,38,4341,0,1,1,530
1756,3,27,10,7.9,1,32,4408,0,1,1,540
1757,3,27,11,9.9,2.4,21,4481,0,1,1,586
1758,3,27,12,11.3,2,18,4472,0,1,1,720
1759,3,27,13,12,2.2,20,4110,0,1,1,734
1760,3,27,14,13,2.1,20,4208,0,1,1,852
1761,3,27,15,14.6,1.2,18,4888,0,1,1,986
1762,3,27,16,14.9,1.7,16,4881,0,1,1,"1,250"
1763,3,27,17,14.6,2.9,13,4960,0,1,1,"1,490"
1764,3,27,18,12.9,1.3,22,4119,0,1,1,"1,645"
1765,3,27,19,11,2.2,31,3361,0,1,1,"1,096"
1766,3,27,20,9.2,2.5,36,3134,0,1,1,956
1767,3,27,21,7.4,3.3,38,2442,0,1,1,872
1768,3,27,22,5.8,0,42,2584,0,1,1,657
1769,3,27,23,5.3,0,45,2649,0,1,1,462
1775,3,28,5,1.2,0,70,1756,0,1,1,88
1776,3,28,6,0.6,1.4,73,1554,0,1,1,197
1777,3,28,7,0.9,0,73,1535,0,1,1,621
1778,3,28,8,3.5,0,64,1553,0,1,1,955
1779,3,28,9,6.7,0.8,52,1725,0,1,1,569
1780,3,28,10,9.4,0.9,42,2076,0,1,1,468
1781,3,28,11,11.6,1.3,33,2227,0,1,1,615
1782,3,28,12,15.1,0,28,2008,0,1,1,783
1783,3,28,13,15,1.6,27,1460,0,1,1,716
1784,3,28,14,16,2.1,26,1211,0,1,1,735
1785,3,28,15,15.5,2.2,28,1245,0,1,1,914
1786,3,28,16,14.9,2.6,32,1000,0,1,1,"1,247"
1787,3,28,17,14.6,2.2,32,1154,0,1,1,"1,380"
1788,3,28,18,13.6,2.1,34,1159,0,1,1,"1,836"
1789,3,28,19,12.1,0.4,39,968,0,1,1,"1,136"
1790,3,28,20,10.7,1.5,35,1556,0,1,1,968
1791,3,28,21,9.6,0.5,41,1673,0,1,1,865
1792,3,28,22,8.8,1.5,46,1839,0,1,1,682
1793,3,28,23,7.8,1.1,53,1976,0,1,1,477
1799,3,29,5,2.5,0,76,1105,0,1,1,83
1800,3,29,6,2.1,0,79,1017,0,1,1,188
1801,3,29,7,2,0,80,949,0,1,1,619
1802,3,29,8,4.9,0.6,68,1149,0,1,1,"1,023"
1803,3,29,9,8.2,0,55,1268,0,1,1,559
1804,3,29,10,11.3,2.1,45,1201,0,1,1,502
1805,3,29,11,14.6,0.4,38,1323,0,1,1,657
1806,3,29,12,16.3,2.4,32,1390,0,1,1,800
1807,3,29,13,18.3,1.9,26,1669,0,1,1,798
1808,3,29,14,19.6,1.1,14,3320,0,1,1,948
1809,3,29,15,20.3,2.1,15,2888,0,1,1,"1,120"
1810,3,29,16,20.8,1.6,11,3491,0,1,1,"1,459"
1811,3,29,17,20.3,0.2,14,3331,0,1,1,"1,605"
1812,3,29,18,18.9,1.3,18,2815,0,1,1,"1,874"
1813,3,29,19,16.7,2.5,22,2778,0,1,1,"1,266"
1814,3,29,20,15.1,3,38,1636,0,1,1,"1,087"
1815,3,29,21,14.2,2.9,38,1867,0,1,1,"1,050"
1816,3,29,22,13,1.2,38,1982,0,1,1,796
1817,3,29,23,11.1,1.5,40,2520,0,1,1,604
1823,3,30,5,5.6,0,57,2878,0,1,1,91
1824,3,30,6,4.7,0,60,2446,0,1,1,199
1825,3,30,7,4.5,0,63,2337,0,1,1,677
1826,3,30,8,7.6,0,56,1832,0,1,1,"1,013"
1827,3,30,9,10.7,0,49,1451,0,1,1,572
1828,3,30,10,14.7,1.2,33,1625,0,1,1,551
1829,3,30,11,18.2,1.9,18,3150,0,1,1,733
1830,3,30,12,21.3,2.9,16,3293,0,1,1,834
1831,3,30,13,22.4,2.5,16,3280,0,1,1,709
